Unnamed: 0,ID_VIV,ID_HOG,ID_PER,UPM,VIV_SEL,HOGAR,RESUL_H,R_SEL,SEXO,EDAD,AREAM,ENT,NOM_ENT,CVE_MUN,NOM_MUN,AP6_1_1,AP6_1_2,AP6_2,AP6_3,AP6_4_01,AP6_5_01,AP6_6_01,AP6_4_02,AP6_5_02,AP6_6_02,AP6_4_03,AP6_6_03,AP6_4_04,AP6_6_04,AP6_7,AP6_8,AP6_9,AP6_10_1,AP6_10_2,AP6_11_1,AP6_12_1,AP6_13_1_1,AP6_13_1_2,AP6_13_1_3,AP6_13_1_4,AP6_11_2,AP6_12_2,AP6_13_2_1,AP6_13_2_2,AP6_13_2_3,AP6_13_2_4,AP6_11_3,AP6_12_3,AP6_13_3_1,AP6_13_3_2,AP6_13_3_3,AP6_13_3_4,AP6_11_4,AP6_12_4,AP6_13_4_1,AP6_13_4_2,AP6_13_4_3,AP6_13_4_4,AP6_11_5,AP6_12_5,AP6_13_5_1,AP6_13_5_2,AP6_13_5_3,AP6_13_5_4,AP6_11_6,AP6_12_6,AP6_13_6_1,AP6_13_6_2,AP6_13_6_3,AP6_13_6_4,AP6_11_7,AP6_12_7,AP6_13_7_1,AP6_13_7_2,AP6_13_7_3,AP6_13_7_4,AP6_14,AP6_15_1,AP6_15_2,AP6_16_1,AP6_17_1,AP6_18_1,AP6_16_2,AP6_17_2,AP6_18_2,AP6_16_3,AP6_17_3,AP6_18_3,AP6_16_4,AP6_17_4,AP6_18_4,AP6_16_5,AP6_17_5,AP6_18_5,AP6_16_6,AP6_17_6,AP6_18_6,AP6_16_7,AP6_17_7,AP6_18_7,AP6_19,AP6_20_1,AP6_20_2,AP6_21_1,AP6_22_1,AP6_21_2,AP6_22_2,AP6_21_3,AP6_22_3,AP6_21_4,AP6_22_4,AP6_21_5,AP6_22_5,AP6_21_6,AP6_22_6,AP6_21_7,AP6_22_7,AP7_1,AP7_2,AP7_3_05,AP7_4_05,AP7_3_06,AP7_4_06,AP7_3_07,AP7_4_07,AP7_3_08,AP7_4_08,AP7_3_09,AP7_4_09,AP7_3_10,AP7_4_10,AP7_3_11,AP7_4_11,AP7_3_12,AP7_4_12,AP7_3_13,AP7_4_13,AP7_3_14,AP7_4_14,AP7_3_15,AP7_4_15,FAC_HOG,FAC_ELE,FAC_HOG_AM,FAC_ELE_AM,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,ANIO_ESTADISTICO
31620,1701420.01,1701420.01.01,1701420.01.01.01,1701420,1,1,B,1,1,70,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,178,356,178.0,356.0,U,3,303,7352,2021
31621,1701447.01,1701447.01.01,1701447.01.01.01,1701447,1,1,B,1,2,38,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,166,166,166.0,166.0,U,3,303,7358,2021
31622,1760279.07,1760279.07.01,1760279.07.01.02,1760279,7,1,B,2,2,28,,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,397,794,,,R,2,320,7558,2021
31623,1701537.04,1701537.04.01,1701537.04.01.01,1701537,4,1,B,1,1,34,29.0,17,Morelos,11,Jiutepec,1,1.0,2,1,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,165,331,165.0,331.0,U,3,303,7372,2021
31624,1701561.03,1701561.03.01,1701561.03.01.01,1701561,3,1,A,1,1,55,29.0,17,Morelos,11,Jiutepec,1,1.0,1,1,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,1,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,188,188,188.0,188.0,U,3,303,7376,2021
31625,1701634.01,1701634.01.01,1701634.01.01.03,1701634,1,1,B,3,2,20,29.0,17,Morelos,11,Jiutepec,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,203,609,203.0,609.0,U,2,302,7382,2021
31626,1701447.01,1701447.01.02,1701447.01.02.01,1701447,1,2,B,1,1,30,29.0,17,Morelos,11,Jiutepec,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,166,166,166.0,166.0,U,3,303,7358,2021
31627,1701617.04,1701617.04.01,1701617.04.01.01,1701617,4,1,B,1,2,33,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,217,652,217.0,652.0,U,2,302,7380,2021
31628,1701622.01,1701622.01.01,1701622.01.01.04,1701622,1,1,A,4,2,21,29.0,17,Morelos,11,Jiutepec,1,2.0,1,2,1,1.0,1.0,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,206,1032,206.0,1032.0,U,2,302,7381,2021
31629,1701434.02,1701434.02.01,1701434.02.01.01,1701434,2,1,B,1,2,66,29.0,17,Morelos,11,Jiutepec,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,175,350,175.0,350.0,U,2,302,7355,2021
31630,1701537.05,1701537.05.01,1701537.05.01.01,1701537,5,1,B,1,2,54,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,165,165,165.0,165.0,U,3,303,7372,2021
31631,1701361.04,1701361.04.01,1701361.04.01.02,1701361,4,1,A,2,2,47,29.0,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,161,643,161.0,643.0,U,3,303,7345,2021
31632,1702836.05,1702836.05.01,1702836.05.01.01,1702836,5,1,B,1,1,68,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,256,256,256.0,256.0,U,3,309,7496,2021
31633,1701534.03,1701534.03.01,1701534.03.01.02,1701534,3,1,B,2,2,35,29.0,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,245,490,245.0,490.0,U,3,303,7371,2021
31634,1702856.02,1702856.02.01,1702856.02.01.01,1702856,2,1,B,1,2,66,29.0,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,229,688,229.0,688.0,U,2,308,7502,2021
31635,1701321.05,1701321.05.01,1701321.05.01.01,1701321,5,1,B,1,2,33,29.0,17,Morelos,11,Jiutepec,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,229,229,229.0,229.0,U,4,304,7338,2021
31636,1701654.05,1701654.05.01,1701654.05.01.01,1701654,5,1,B,1,1,32,29.0,17,Morelos,11,Jiutepec,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,255,510,255.0,510.0,U,2,302,7384,2021
31637,1701561.01,1701561.01.01,1701561.01.01.02,1701561,1,1,B,2,2,74,29.0,17,Morelos,11,Jiutepec,1,1.0,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,188,753,188.0,753.0,U,3,303,7376,2021
31638,1701617.03,1701617.03.01,1701617.03.01.01,1701617,3,1,B,1,1,51,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,217,435,217.0,435.0,U,2,302,7380,2021
31639,1701359.05,1701359.05.01,1701359.05.01.01,1701359,5,1,B,1,1,48,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,187,374,187.0,374.0,U,3,303,7344,2021
31640,1701710.03,1701710.03.01,1701710.03.01.03,1701710,3,1,A,3,2,20,29.0,17,Morelos,11,Jiutepec,1,1.0,1,1,2,,,2,,,2,,1,1.0,2,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,333,1000,333.0,1000.0,U,4,304,7393,2021
31641,1701364.03,1701364.03.01,1701364.03.01.02,1701364,3,1,B,2,2,28,29.0,17,Morelos,11,Jiutepec,2,,1,2,2,,,2,,,2,,2,,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,198,397,198.0,397.0,U,3,303,7346,2021
31642,1702858.04,1702858.04.01,1702858.04.01.02,1702858,4,1,A,2,2,24,29.0,17,Morelos,11,Jiutepec,2,,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,1,2.0,2,,2,,243,487,243.0,487.0,U,2,308,7503,2021
31643,1701556.05,1701556.05.01,1701556.05.01.01,1701556,5,1,A,1,2,48,29.0,17,Morelos,11,Jiutepec,1,2.0,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,1,2.0,2,,2,,208,625,208.0,625.0,U,3,303,7375,2021
31644,1701701.01,1701701.01.01,1701701.01.01.02,1701701,1,1,B,2,1,47,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,166,498,166.0,498.0,U,2,302,7390,2021
31645,1701690.01,1701690.01.01,1701690.01.01.02,1701690,1,1,B,2,2,47,29.0,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,199,596,199.0,596.0,U,3,303,7389,2021
31646,1701690.03,1701690.03.01,1701690.03.01.02,1701690,3,1,B,2,1,19,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,199,397,199.0,397.0,U,3,303,7389,2021
31647,1701328.04,1701328.04.01,1701328.04.01.03,1701328,4,1,A,3,1,22,29.0,17,Morelos,11,Jiutepec,1,1.0,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,2,,221,663,221.0,663.0,U,2,302,7341,2021
31648,1701589.05,1701589.05.01,1701589.05.01.02,1701589,5,1,A,2,2,27,29.0,17,Morelos,11,Jiutepec,1,1.0,1,1,2,,,1,1.0,1.0,1,2.0,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,1,2,,2,,2,,1,2.0,2,,2,,2,,2,,2,,2,,2,,220,440,220.0,440.0,U,3,303,7377,2021
31649,1701438.05,1701438.05.01,1701438.05.01.03,1701438,5,1,A,3,1,28,29.0,17,Morelos,11,Jiutepec,1,1.0,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,1,2.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,238,714,238.0,714.0,U,3,303,7356,2021
31650,1701466.05,1701466.05.01,1701466.05.01.02,1701466,5,1,B,2,2,76,29.0,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,222,444,222.0,444.0,U,2,302,7363,2021
31651,1701447.05,1701447.05.01,1701447.05.01.01,1701447,5,1,A,1,2,51,29.0,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,1,1.0,2,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,166,498,166.0,498.0,U,3,303,7358,2021
31652,1760279.14,1760279.14.01,1760279.14.01.02,1760279,14,1,B,2,1,28,,17,Morelos,11,Jiutepec,2,,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,397,1191,,,R,2,320,7558,2021
31653,1701519.03,1701519.03.01,1701519.03.01.03,1701519,3,1,A,3,1,46,29.0,17,Morelos,11,Jiutepec,1,2.0,2,1,2,,,2,,,1,2.0,2,,2,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,199,596,199.0,596.0,U,3,303,7369,2021
31654,1701418.04,1701418.04.01,1701418.04.01.01,1701418,4,1,B,1,2,48,29.0,17,Morelos,11,Jiutepec,2,,2,1,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,175,873,175.0,873.0,U,3,303,7351,2021
31655,1701653.03,1701653.03.01,1701653.03.01.02,1701653,3,1,A,2,2,35,29.0,17,Morelos,11,Jiutepec,2,,1,1,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,2,,2,,270,541,270.0,541.0,U,2,302,7383,2021
31656,1702851.05,1702851.05.01,1702851.05.01.01,1702851,5,1,B,1,2,34,29.0,17,Morelos,11,Jiutepec,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,275,275,275.0,275.0,U,2,308,7501,2021
31657,1702858.03,1702858.03.01,1702858.03.01.01,1702858,3,1,B,1,1,58,29.0,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,243,243,243.0,243.0,U,2,308,7503,2021
31658,1702856.05,1702856.05.01,1702856.05.01.01,1702856,5,1,B,1,1,44,29.0,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,229,688,229.0,688.0,U,2,308,7502,2021
31659,1701519.05,1701519.05.01,1701519.05.01.02,1701519,5,1,B,2,2,65,29.0,17,Morelos,11,Jiutepec,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,199,397,199.0,397.0,U,3,303,7369,2021
31660,1701342.04,1701342.04.01,1701342.04.01.01,1701342,4,1,B,1,2,52,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,181,361,181.0,361.0,U,2,302,7343,2021
31661,1701460.03,1701460.03.01,1701460.03.01.01,1701460,3,1,A,1,1,55,29.0,17,Morelos,11,Jiutepec,1,2.0,1,1,2,,,1,1.0,1.0,1,3.0,1,1.0,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,1,2.0,2,,2,,2,,2,,2,,2,,202,1012,202.0,1012.0,U,3,303,7360,2021
31662,1701331.04,1701331.04.01,1701331.04.01.01,1701331,4,1,B,1,2,50,29.0,17,Morelos,11,Jiutepec,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,210,210,210.0,210.0,U,3,303,7342,2021
31663,1702845.03,1702845.03.01,1702845.03.01.01,1702845,3,1,B,1,2,33,29.0,17,Morelos,11,Jiutepec,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,348,348,348.0,348.0,U,2,308,7499,2021
31664,1701634.02,1701634.02.01,1701634.02.01.01,1701634,2,1,B,1,2,39,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,203,203,203.0,203.0,U,2,302,7382,2021
31665,1701519.04,1701519.04.01,1701519.04.01.02,1701519,4,1,B,2,2,49,29.0,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,199,596,199.0,596.0,U,3,303,7369,2021
31666,1701690.04,1701690.04.01,1701690.04.01.02,1701690,4,1,B,2,1,35,29.0,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,199,795,199.0,795.0,U,3,303,7389,2021
31667,1701441.04,1701441.04.01,1701441.04.01.01,1701441,4,1,B,1,1,43,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,145,290,145.0,290.0,U,3,303,7357,2021
31668,1701685.01,1701685.01.01,1701685.01.01.02,1701685,1,1,B,2,2,29,29.0,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,285,571,285.0,571.0,U,4,304,7388,2021
31669,1701701.04,1701701.04.01,1701701.04.01.01,1701701,4,1,B,1,2,57,29.0,17,Morelos,11,Jiutepec,2,,2,2,2,,,2,,,2,,2,,1,1.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,166,332,166.0,332.0,U,2,302,7390,2021
31670,1701361.05,1701361.05.01,1701361.05.01.01,1701361,5,1,B,1,1,38,29.0,17,Morelos,11,Jiutepec,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,161,321,161.0,321.0,U,3,303,7345,2021
31671,1701711.04,1701711.04.01,1701711.04.01.01,1701711,4,1,B,1,1,56,29.0,17,Morelos,11,Jiutepec,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,228,456,228.0,456.0,U,4,304,7394,2021
